gene_id	i2	group	robust_meta_gene
Vitvi01g00579	0.893878744853459	All genes	FALSE
Vitvi01g00587	0.890403556597002	All genes	FALSE
Vitvi01g00589	0.577559676707989	Turquoise	TRUE
Vitvi01g00590	0.0354069911325253	All genes	FALSE
Vitvi01g00591	0.446560040201583	All genes	FALSE
Vitvi01g00593	0.966926229978709	All genes	FALSE
Vitvi01g00594	0.758910571578062	Turquoise	TRUE
Vitvi01g00595	0	All genes	FALSE
Vitvi01g00596	0.359319694154212	All genes	TRUE
Vitvi01g00598	0.210764628087958	Turquoise	TRUE
Vitvi01g00599	0.538758444047843	All genes	TRUE
Vitvi01g00600	0.549997202399423	All genes	FALSE
Vitvi01g00602	0	All genes	FALSE
Vitvi01g00603	0.470968432686682	Blue	FALSE
Vitvi01g00604	0.830281870602299	All genes	FALSE
Vitvi01g00609	0.554362107179247	All genes	FALSE
Vitvi01g00610	0.476261686297403	All genes	FALSE
Vitvi01g00611	0.0737027759495794	All genes	FALSE
Vitvi01g00613	0	All genes	FALSE
Vitvi01g00614	0.858616618811178	All genes	FALSE
Vitvi01g00616	0.235927058467409	All genes	FALSE
Vitvi01g00617	0.926615139159925	All genes	FALSE
Vitvi01g00620	0.280013256150326	All genes	FALSE
Vitvi01g00621	0	All genes	FALSE
Vitvi01g00623	0.862979135296925	All genes	FALSE
Vitvi01g00624	0	All genes	FALSE
Vitvi01g00625	0.729352088414903	All genes	FALSE
Vitvi01g00626	0.770219192451391	All genes	FALSE
Vitvi01g00627	0.933650631649999	All genes	FALSE
Vitvi01g00628	0.81510839215453	All genes	FALSE
Vitvi01g00629	0.892472913429546	All genes	FALSE
Vitvi01g00630	0.263291082722042	All genes	FALSE
Vitvi01g00631	0.963506345300384	Turquoise	FALSE
Vitvi01g00632	0	All genes	TRUE
Vitvi01g00633	0.892594882035823	All genes	FALSE
Vitvi01g00634	0.924405305957297	All genes	FALSE
Vitvi01g00635	0.895824639079313	Turquoise	FALSE
Vitvi01g00636	0.919291873261978	Turquoise	FALSE
Vitvi01g00637	0.713076658141267	All genes	FALSE
Vitvi01g00638	0.897613803037674	Turquoise	TRUE
Vitvi01g00639	0	All genes	TRUE
Vitvi01g00640	0	All genes	TRUE
Vitvi01g00641	0.0641447513514605	All genes	TRUE
Vitvi01g00642	0.864290554159552	All genes	FALSE
Vitvi01g00644	0.746837465795273	All genes	FALSE
Vitvi01g00645	0.619407534779438	All genes	FALSE
Vitvi01g00646	0.680340859705631	All genes	FALSE
Vitvi01g00647	0.948985681328998	Turquoise	FALSE
Vitvi01g00648	0	All genes	TRUE
Vitvi01g00649	0	All genes	TRUE
Vitvi01g00650	0.835949393327177	All genes	FALSE
Vitvi01g00652	0.843180082066965	Blue	TRUE
Vitvi01g00653	0.335733353969409	All genes	FALSE
Vitvi01g00655	0.715478863758072	All genes	FALSE
Vitvi01g00656	0.819287197632784	Turquoise	TRUE
Vitvi01g00657	0.858118557895359	Turquoise	FALSE
Vitvi01g00658	0.63095798903293	All genes	TRUE
Vitvi01g00659	0	All genes	FALSE
Vitvi01g00660	0	All genes	FALSE
Vitvi01g00662	0	All genes	TRUE
Vitvi01g00663	0.838353489395914	All genes	FALSE
Vitvi01g00664	0.515687384523683	All genes	FALSE
Vitvi01g00665	0	All genes	TRUE
Vitvi01g00669	0	All genes	TRUE
Vitvi01g00670	0.34384038425356	All genes	FALSE
Vitvi01g00673	0	All genes	TRUE
Vitvi01g00674	0.929075454622114	Blue	FALSE
Vitvi01g00675	0	All genes	FALSE
Vitvi01g00676	0.4309686300139	Turquoise	TRUE
Vitvi01g00681	0.89253070305143	Blue	TRUE
Vitvi01g00682	0.790518123332486	All genes	FALSE
Vitvi01g00685	0.623545304047191	All genes	FALSE
Vitvi01g00687	0.433700304146301	All genes	FALSE
Vitvi01g00688	0.637960776992437	All genes	TRUE
Vitvi01g00689	0.843778951894914	All genes	FALSE
Vitvi01g00691	0	All genes	TRUE
Vitvi01g00693	0.35975785139013	All genes	TRUE
Vitvi01g00694	0.898165565945118	All genes	FALSE
Vitvi01g00695	0.774561161174041	All genes	FALSE
Vitvi01g00696	0.896216644171359	All genes	FALSE
Vitvi01g00697	0.531203300404904	All genes	TRUE
Vitvi01g00698	0.675887932315558	Turquoise	FALSE
Vitvi01g00700	0	All genes	FALSE
Vitvi01g00701	0.507415820814205	All genes	FALSE
Vitvi01g00704	0.61902333257577	All genes	FALSE
Vitvi01g00705	0.950842567074632	All genes	FALSE
Vitvi01g00706	0.201338829217564	All genes	FALSE
Vitvi01g00708	0.945593205031844	Turquoise	FALSE
Vitvi01g00710	0	All genes	TRUE
Vitvi01g00711	0.637541019998575	Turquoise	TRUE
Vitvi01g00712	0	All genes	FALSE
Vitvi01g00713	0.797154815426558	All genes	FALSE
Vitvi01g00714	0.805663691502268	All genes	FALSE
Vitvi01g00715	0.831712795954638	All genes	FALSE
Vitvi01g00716	0.274500741182428	All genes	TRUE
Vitvi01g00717	0	All genes	TRUE
Vitvi01g00719	0.785515059824431	All genes	TRUE
Vitvi01g00722	0.909660994078019	Turquoise	TRUE
Vitvi01g00723	0.24457811902161	All genes	TRUE
Vitvi01g00729	0.887205470094964	Blue	FALSE
Vitvi01g00732	0	Blue	TRUE
Vitvi01g00733	0.931591808602757	All genes	FALSE
Vitvi01g00735	0.861654754712567	All genes	FALSE
Vitvi01g00738	0.881604395762869	All genes	FALSE
Vitvi01g00742	0.410035691516388	Turquoise	TRUE
Vitvi01g00744	0.716981306201403	All genes	FALSE
Vitvi01g00745	0.267754002219124	Turquoise	TRUE
Vitvi01g00747	0.546898137085697	Turquoise	TRUE
Vitvi01g00770	0	All genes	TRUE
Vitvi01g00772	0.610637858745028	All genes	FALSE
Vitvi01g00773	0.773348769799649	All genes	FALSE
Vitvi01g00775	0.939390498530381	All genes	FALSE
Vitvi01g00776	0.425079761461225	All genes	FALSE
Vitvi01g00777	0.864608177465957	All genes	FALSE
Vitvi01g00779	0	All genes	FALSE
Vitvi01g00780	0.444777934156131	All genes	TRUE
Vitvi01g00781	0.390054183315279	All genes	TRUE
Vitvi01g00782	0.514447658079747	Blue	TRUE
Vitvi01g00784	0	All genes	TRUE
Vitvi01g00787	0.425185591649346	All genes	TRUE
Vitvi01g00788	0.929735457973849	All genes	FALSE
Vitvi01g00789	0.87727284321467	All genes	FALSE
Vitvi01g00790	0.417006911779309	All genes	TRUE
Vitvi01g00791	0.873822162331387	All genes	FALSE
Vitvi01g00792	0.846660810712467	All genes	FALSE
Vitvi01g00793	0.618742595587867	All genes	FALSE
Vitvi01g00796	0.561197092517505	All genes	FALSE
Vitvi01g00797	0	All genes	FALSE
Vitvi01g00798	0.839307321490647	All genes	FALSE
Vitvi01g00799	0.671120565820911	Turquoise	TRUE
Vitvi01g00800	0.0527605190522883	All genes	FALSE
Vitvi01g00801	0	Turquoise	TRUE
Vitvi01g00803	0	All genes	FALSE
Vitvi01g00812	0.849175459596103	Turquoise	FALSE
Vitvi01g00813	0.778548368617016	All genes	FALSE
Vitvi01g00814	0	All genes	FALSE
Vitvi01g00815	0.606479118672731	All genes	FALSE
Vitvi01g00816	0.915932249108116	Turquoise	TRUE
Vitvi01g00818	0.560268287433895	All genes	FALSE
Vitvi01g00819	0.712618358464059	All genes	FALSE
Vitvi01g00821	0.359801836427393	Blue	FALSE
Vitvi01g00823	0.551114136245013	All genes	FALSE
Vitvi01g00824	0.868276049281499	All genes	TRUE
Vitvi01g00825	0.0214645316900904	All genes	TRUE
Vitvi01g00826	0.676007987212416	All genes	TRUE
Vitvi01g00827	0.513459417528642	All genes	FALSE
Vitvi01g00828	0	All genes	TRUE
Vitvi01g00830	0.177566903304595	Turquoise	TRUE
Vitvi01g00831	0.381251678901712	All genes	FALSE
Vitvi01g00832	0.346218535978938	All genes	FALSE
Vitvi01g00833	0.874639798864362	Turquoise	FALSE
Vitvi01g00836	0.413044734266214	All genes	FALSE
Vitvi01g00842	0.9306340188835	All genes	FALSE
Vitvi01g00845	0.661304967787927	All genes	FALSE
Vitvi01g00846	0.828447438482095	All genes	FALSE
Vitvi01g00849	0.288039255536577	All genes	FALSE
Vitvi01g00850	0.607904325432926	All genes	FALSE
Vitvi01g00852	0.177635554721199	All genes	TRUE
Vitvi01g00853	0.830539180342944	All genes	FALSE
Vitvi01g00857	0.788309106188204	All genes	FALSE
Vitvi01g00859	0.845134189404801	All genes	FALSE
Vitvi01g00860	0.837717545603671	Turquoise	FALSE
Vitvi01g00861	0.884247801725758	All genes	FALSE
Vitvi01g00862	0	All genes	FALSE
Vitvi01g00864	0.845172826402426	Turquoise	TRUE
Vitvi01g00865	0.647721512528917	All genes	FALSE
Vitvi01g00867	0.891418533517914	Turquoise	TRUE
Vitvi01g00868	0.321530863785291	All genes	TRUE
Vitvi01g00869	0	All genes	TRUE
Vitvi01g00870	0.708524236391233	All genes	FALSE
Vitvi01g00872	0.111336841811893	All genes	FALSE
Vitvi01g00873	0.790148378975374	All genes	FALSE
Vitvi01g00875	0.393341828253496	All genes	FALSE
Vitvi01g00876	0.262771977466369	All genes	FALSE
Vitvi01g00877	0.715127307171845	All genes	FALSE
Vitvi01g00878	0.816966239173091	All genes	FALSE
Vitvi01g00879	0.72412496029916	All genes	FALSE
Vitvi01g00882	0.855303817183846	All genes	FALSE
Vitvi01g00883	0	All genes	TRUE
Vitvi01g00884	0	All genes	FALSE
Vitvi01g00885	0.40088067252084	All genes	FALSE
Vitvi01g00886	0.776308327717065	All genes	TRUE
Vitvi01g00889	0.901893551730997	All genes	FALSE
Vitvi01g00898	0.372329091265671	All genes	TRUE
Vitvi01g00900	0.595711797705759	Turquoise	TRUE
Vitvi01g00902	0.774228492475065	All genes	FALSE
Vitvi01g00903	0.149315849344286	All genes	FALSE
Vitvi01g00906	0.501089315140374	All genes	TRUE
Vitvi01g00907	0.890373204773463	All genes	FALSE
Vitvi01g00908	0.742481933483746	All genes	FALSE
Vitvi01g00909	0.825586243772442	All genes	FALSE
Vitvi01g00911	0	Turquoise	TRUE
Vitvi01g00914	0.830228394271828	All genes	TRUE
Vitvi01g00915	0.705130493167837	All genes	FALSE
Vitvi01g00916	0	All genes	TRUE
Vitvi01g00917	0.835227591606464	All genes	FALSE
Vitvi01g00918	0.95011934313536	All genes	FALSE
Vitvi01g00919	0.442403142951827	All genes	TRUE
Vitvi01g00921	0.950894846281639	All genes	FALSE
Vitvi01g00924	0	All genes	TRUE
Vitvi01g00926	0.866116260670384	All genes	FALSE
Vitvi01g00927	0.718382705618842	All genes	FALSE
Vitvi01g00928	0.912715277036136	All genes	FALSE
Vitvi01g00929	0.369525305184833	All genes	FALSE
Vitvi01g00930	0.774699794046138	All genes	FALSE
Vitvi01g00932	0.82016861448045	Blue	TRUE
Vitvi01g00934	0.951329034589552	All genes	FALSE
Vitvi01g00935	0.872599035158703	All genes	FALSE
Vitvi01g00937	0	All genes	TRUE
Vitvi01g00938	0.110696506430011	All genes	FALSE
Vitvi01g00940	0.605656873167778	All genes	FALSE
Vitvi01g00941	0.431305672393446	All genes	FALSE
Vitvi01g00942	0	All genes	FALSE
Vitvi01g00943	0	All genes	FALSE
Vitvi01g00944	0.588277769367774	All genes	FALSE
Vitvi01g00945	0	Turquoise	TRUE
Vitvi01g00952	0.540760023653574	All genes	FALSE
Vitvi01g00953	0.708453008584376	Blue	TRUE
Vitvi01g00954	0.101453289549761	All genes	TRUE
Vitvi01g00955	0.863799879735419	All genes	FALSE
Vitvi01g00956	0.215094649953104	All genes	TRUE
Vitvi01g00957	0.35531576696921	All genes	FALSE
Vitvi01g00958	0.890308396576359	Turquoise	TRUE
Vitvi01g00959	0	All genes	TRUE
Vitvi01g00960	0	All genes	TRUE
Vitvi01g00968	0.573122652893441	Turquoise	TRUE
Vitvi01g00970	0.703158901419499	All genes	FALSE
Vitvi01g00972	0.748330168332392	Turquoise	TRUE
Vitvi01g00975	0.0468640663573054	All genes	FALSE
Vitvi01g00977	0.60253547309666	All genes	FALSE
Vitvi01g00978	0	All genes	FALSE
Vitvi01g00979	0.916091773796675	Turquoise	FALSE
Vitvi01g00980	0.963218235575336	Turquoise	FALSE
Vitvi01g00981	0.710533123113226	All genes	FALSE
Vitvi01g00985	0.420136545199388	All genes	TRUE
Vitvi01g00988	0.802281755802848	All genes	FALSE
Vitvi01g00989	0.777091149382441	All genes	FALSE
Vitvi01g00991	0.61678638149489	All genes	FALSE
Vitvi01g00992	0.292003901852943	Turquoise	FALSE
Vitvi01g00993	0.552561941375222	Blue	TRUE
Vitvi01g00994	0.671283303120315	All genes	FALSE
Vitvi01g00995	0.656673917046495	All genes	FALSE
Vitvi01g00997	0.260465232879846	All genes	FALSE
Vitvi01g01008	0.372191521901258	Turquoise	TRUE
Vitvi01g01009	0.791847199909027	All genes	FALSE
Vitvi01g01010	0.807456435707404	All genes	FALSE
Vitvi01g01013	0.907248966953956	All genes	FALSE
Vitvi01g01014	0	All genes	FALSE
Vitvi01g01015	0.594066141711319	All genes	TRUE
Vitvi01g01017	0.848138291564738	All genes	FALSE
Vitvi01g01018	0.873209593715478	All genes	FALSE
Vitvi01g01020	0	All genes	FALSE
Vitvi01g01021	0.908762919364177	Turquoise	FALSE
Vitvi01g01022	0.253705088915561	All genes	TRUE
Vitvi01g01023	0	All genes	TRUE
Vitvi01g01024	0.576964940644874	All genes	TRUE
Vitvi01g01026	0.835786997352096	Blue	FALSE
Vitvi01g01027	0.488819984170048	All genes	FALSE
Vitvi01g01028	0.727003820330748	Turquoise	TRUE
Vitvi01g01029	0.724260164782856	All genes	FALSE
Vitvi01g01030	0.988344467081251	Turquoise	FALSE
Vitvi01g01031	0	All genes	FALSE
Vitvi01g01033	0.864398866400337	All genes	FALSE
Vitvi01g01034	0.568634505985392	All genes	TRUE
Vitvi01g01035	0	All genes	FALSE
Vitvi01g01036	0.0637184668593008	All genes	TRUE
Vitvi01g01038	0.872542917796591	Blue	FALSE
Vitvi01g01040	0	All genes	TRUE
Vitvi01g01044	0.70956236046569	All genes	FALSE
Vitvi01g01048	0.928262811793178	Blue	FALSE
Vitvi01g01049	0.470393348916833	All genes	FALSE
Vitvi01g01052	0	All genes	TRUE
Vitvi01g01055	0	All genes	TRUE
Vitvi01g01056	0.670511553940616	All genes	FALSE
Vitvi01g01057	0.38267364477035	All genes	FALSE
Vitvi01g01058	0.862137172991471	All genes	FALSE
Vitvi01g01071	0.841896399266633	All genes	FALSE
Vitvi01g01072	0.817208021483201	Turquoise	FALSE
Vitvi01g01077	0.746973527065606	All genes	FALSE
Vitvi01g01082	0.857225390520327	All genes	FALSE
Vitvi01g01083	0.854301251465259	All genes	FALSE
Vitvi01g01085	0	All genes	TRUE
Vitvi01g01121	0	All genes	TRUE
Vitvi01g01132	0	All genes	TRUE
Vitvi01g01134	0.447301310048196	Turquoise	TRUE
Vitvi01g01137	0.774035621340969	All genes	FALSE
Vitvi01g01153	0.275797617452912	All genes	FALSE
Vitvi01g01165	0.900150905126497	All genes	FALSE
Vitvi01g01169	0.789906492077395	Turquoise	TRUE
Vitvi01g01173	0.393185631975913	All genes	TRUE
Vitvi01g01236	0.972494497285414	Turquoise	FALSE
Vitvi01g01258	0	Turquoise	TRUE
Vitvi01g01259	0	All genes	TRUE
Vitvi01g01265	0	All genes	FALSE
Vitvi01g01268	0.851469491454696	All genes	FALSE
Vitvi01g01282	0	Turquoise	TRUE
Vitvi01g01283	0	All genes	TRUE
Vitvi01g01284	0.918407074734874	All genes	FALSE
Vitvi01g01287	0.756013323232079	All genes	FALSE
Vitvi01g01289	0.952104693756241	All genes	FALSE
Vitvi01g01291	0.849575244050877	All genes	FALSE
Vitvi01g01295	0.744153817005662	All genes	FALSE
Vitvi01g01296	0.49953061855404	All genes	FALSE
Vitvi01g01299	0.846122013606047	All genes	FALSE
Vitvi01g01302	0.555090586547663	All genes	FALSE
Vitvi01g01311	0.695638239012759	All genes	FALSE
Vitvi01g01312	0.90820448636683	All genes	FALSE
Vitvi01g01313	0.716977303550827	All genes	TRUE
Vitvi01g01314	0.882628642200956	All genes	FALSE
Vitvi01g01315	0	All genes	FALSE
Vitvi01g01316	0.76504001104708	All genes	FALSE
Vitvi01g01317	0.739476836645273	Turquoise	TRUE
Vitvi01g01331	0	Turquoise	TRUE
Vitvi01g01339	0.918037399073693	All genes	FALSE
Vitvi01g01345	0.888544369287791	All genes	FALSE
Vitvi01g01346	0.872702477659934	All genes	FALSE
Vitvi01g01350	0.703995559770649	All genes	TRUE
Vitvi01g01351	0.930786460982878	Turquoise	FALSE
Vitvi01g01352	0	All genes	FALSE
Vitvi01g01354	0.82718364271236	All genes	FALSE
Vitvi01g01357	0.220359607904994	All genes	FALSE
Vitvi01g01359	0.913488969604968	All genes	FALSE
Vitvi01g01360	0.103616762366824	All genes	TRUE
Vitvi01g01361	0.546252471434133	All genes	FALSE
Vitvi01g01362	0.681533867165867	All genes	FALSE
Vitvi01g01368	0	All genes	FALSE
Vitvi01g01372	0.483488963629877	All genes	FALSE
Vitvi01g01373	0.868706120711465	All genes	FALSE
Vitvi01g01374	0.900991079332013	All genes	FALSE
Vitvi01g01376	0.00649206375487449	Turquoise	TRUE
Vitvi01g01378	0.494057251554015	Turquoise	TRUE
Vitvi01g01380	0	All genes	FALSE
Vitvi01g01383	0	All genes	FALSE
Vitvi01g01388	0.761449622369146	All genes	FALSE
Vitvi01g01390	0.663278594567952	All genes	FALSE
Vitvi01g01391	0.139217673255852	All genes	FALSE
Vitvi01g01400	0.289061103964067	All genes	TRUE
Vitvi01g01404	0.188196370468442	Turquoise	TRUE
Vitvi01g01405	0.45767637843551	All genes	TRUE
Vitvi01g01411	0	All genes	TRUE
Vitvi01g01413	0	All genes	FALSE
Vitvi01g01414	0	All genes	TRUE
Vitvi01g01417	0.615620404069271	All genes	FALSE
Vitvi01g01418	0.34273936468975	All genes	FALSE
Vitvi01g01429	0.72242200599576	All genes	FALSE
Vitvi01g01430	0.684068772348931	All genes	FALSE
Vitvi01g01432	0	All genes	FALSE
Vitvi01g01434	0.656356666513596	Turquoise	TRUE
Vitvi01g01435	0	Turquoise	TRUE
Vitvi01g01436	0.653601340370522	All genes	FALSE
Vitvi01g01439	0.845958120692766	Blue	TRUE
Vitvi01g01440	0.698808081164988	All genes	FALSE
Vitvi01g01443	0.106093618373639	All genes	FALSE
Vitvi01g01446	0.605953583701692	All genes	FALSE
Vitvi01g01447	0.629368220984287	All genes	TRUE
Vitvi01g01449	0	All genes	FALSE
Vitvi01g01455	0	All genes	FALSE
Vitvi01g01456	0	All genes	FALSE
Vitvi01g01457	0.807356074614489	Turquoise	TRUE
Vitvi01g01458	0.713484244341067	All genes	FALSE
Vitvi01g01459	0.938133298504916	Blue	FALSE
Vitvi01g01460	0.958486041564593	Turquoise	FALSE
Vitvi01g01461	0.511976694843874	All genes	FALSE
Vitvi01g01462	0.904734122945733	All genes	FALSE
Vitvi01g01476	0.620275216754501	Blue	FALSE
Vitvi01g01477	0.710822750659712	All genes	TRUE
Vitvi01g01478	0.71043202533319	All genes	FALSE
Vitvi01g01482	0.672288895881072	All genes	FALSE
Vitvi01g01488	0.887291149379921	All genes	FALSE
Vitvi01g01492	0.483500777394783	All genes	FALSE
Vitvi01g01493	0.616798282544929	All genes	FALSE
Vitvi01g01496	0.817821586224077	All genes	FALSE
Vitvi01g01498	0	All genes	FALSE
Vitvi01g01499	0.559976213420277	All genes	FALSE
Vitvi01g01500	0.923467813107615	All genes	FALSE
Vitvi01g01502	0	All genes	FALSE
Vitvi01g01503	0.66041588103791	All genes	FALSE
Vitvi01g01504	0.661200368384707	All genes	TRUE
Vitvi01g01505	0.843819549061754	All genes	FALSE
Vitvi01g01506	0.605224834186032	All genes	FALSE
Vitvi01g01507	0.0706215671958418	All genes	TRUE
Vitvi01g01508	0.554503269584071	All genes	TRUE
Vitvi01g01510	0.755079694108486	All genes	FALSE
Vitvi01g01512	0.758865799188886	All genes	FALSE
Vitvi01g01521	0.592872273632762	All genes	FALSE
Vitvi01g01523	0.66391964586185	All genes	FALSE
Vitvi01g01528	0	All genes	FALSE
Vitvi01g01529	0.712685472375455	All genes	TRUE
Vitvi01g01530	0.824343619219282	All genes	FALSE
Vitvi01g01532	0.49652059229203	All genes	FALSE
Vitvi01g01533	0	All genes	TRUE
Vitvi01g01534	0	Turquoise	TRUE
Vitvi01g01536	0.289024753598582	All genes	FALSE
Vitvi01g01538	0.928972135117999	All genes	FALSE
Vitvi01g01539	0.565080716681063	All genes	FALSE
Vitvi01g01540	0	All genes	FALSE
Vitvi01g01543	0	All genes	FALSE
Vitvi01g01545	0.769169591385408	All genes	FALSE
Vitvi01g01546	0	All genes	FALSE
Vitvi01g01547	0.863504407861422	All genes	FALSE
Vitvi01g01548	0.911594213814057	All genes	FALSE
Vitvi01g01549	0.795636965137054	All genes	FALSE
Vitvi01g01550	0	Turquoise	TRUE
Vitvi01g01552	0.8143363512939	All genes	FALSE
Vitvi01g01553	0	All genes	FALSE
Vitvi01g01554	0.78707798341104	All genes	FALSE
Vitvi01g01555	0.101920252228881	All genes	FALSE
Vitvi01g01557	0.519413482676363	Turquoise	TRUE
Vitvi01g01559	0.687862884257218	Turquoise	FALSE
Vitvi01g01560	0.727121514304074	All genes	FALSE
Vitvi01g01561	0	Turquoise	FALSE
Vitvi01g01562	0	All genes	TRUE
Vitvi01g01563	0.529128067150538	All genes	FALSE
Vitvi01g01564	0.891886050611334	All genes	FALSE
Vitvi01g01565	0.387744103545584	All genes	TRUE
Vitvi01g01566	0	All genes	TRUE
Vitvi01g01567	0.681976156998209	All genes	FALSE
Vitvi01g01568	0.785532295770756	All genes	FALSE
Vitvi01g01573	0.847505616042119	All genes	FALSE
Vitvi01g01576	0.917886166583771	All genes	FALSE
Vitvi01g01577	0.56470254788458	All genes	FALSE
Vitvi01g01578	0.730291736675669	All genes	FALSE
Vitvi01g01580	0	All genes	TRUE
Vitvi01g01589	0	All genes	FALSE
Vitvi01g01591	0	All genes	TRUE
Vitvi01g01618	0.868338894147031	All genes	FALSE
Vitvi01g01620	0.715729020739967	All genes	FALSE
Vitvi01g01621	0.821242862740871	All genes	TRUE
Vitvi01g01624	0.0851940258301324	All genes	FALSE
Vitvi01g01627	0	All genes	FALSE
Vitvi01g01628	0.159703334475443	Turquoise	TRUE
Vitvi01g01629	0.852242578390274	All genes	FALSE
Vitvi01g01631	0.547403101785413	All genes	FALSE
Vitvi01g01632	0	All genes	FALSE
Vitvi01g01640	0.622080417227185	All genes	TRUE
Vitvi01g01641	0	All genes	TRUE
Vitvi01g01642	0.561629537477279	All genes	TRUE
Vitvi01g01644	0.81136292666926	Blue	TRUE
Vitvi01g01645	0	All genes	FALSE
Vitvi01g01646	0.596958802781735	All genes	TRUE
Vitvi01g01648	0.941812904896401	Turquoise	TRUE
Vitvi01g01650	0.709279824971318	All genes	FALSE
Vitvi01g01651	0	Blue	TRUE
Vitvi01g01652	0.415309688763977	All genes	FALSE
Vitvi01g01653	0.794274374999323	All genes	FALSE
Vitvi01g01655	0.437129356574314	Blue	TRUE
Vitvi01g01657	0.947791693799661	Turquoise	FALSE
Vitvi01g01658	0.857906108636489	All genes	FALSE
Vitvi01g01659	0.761216568937849	All genes	TRUE
Vitvi01g01660	0.633686415628627	Turquoise	TRUE
Vitvi01g01662	0.815424698284956	All genes	FALSE
Vitvi01g01663	0.230787671411278	All genes	FALSE
Vitvi01g01664	0.0759510504811998	All genes	TRUE
Vitvi01g01666	0	All genes	TRUE
Vitvi01g01667	0.869285256410227	All genes	FALSE
Vitvi01g01668	0	All genes	FALSE
Vitvi01g01670	0	All genes	FALSE
Vitvi01g01671	0.480558313684607	All genes	FALSE
Vitvi01g01672	0.717995088463971	All genes	FALSE
Vitvi01g01673	0.928608566066609	All genes	FALSE
Vitvi01g01677	0.863147090660791	All genes	FALSE
Vitvi01g01678	0.466475239820191	All genes	FALSE
Vitvi01g01680	0.700726454781053	All genes	FALSE
Vitvi01g01682	0.857142191107299	All genes	FALSE
Vitvi01g01683	0	All genes	FALSE
Vitvi01g01686	0.37499714054117	All genes	TRUE
